DEPTH           CAL   DTOUTCR2     DTOUTD     DTOUTS        FPG         GR       POIS        RAD       RMOD      SCRAP       SHIN       SMOD        TAN       YMOD
2374.1250       9.547     68.533    160.550    217.083     31.623     91.493      0.389     26.853     40.271      2.343     14.089      9.398     44.226     26.102
2374.2500      10.135     73.573    166.317    217.341     30.304     89.605      0.378     26.903     36.307      2.261     11.938      8.829     42.822     24.339
2374.3750      10.702     77.084    169.678    217.708     29.300     85.160      0.370     27.302     33.024      2.202     10.430      8.556     40.685     23.444
2374.5000      11.382     77.556    170.479    217.990     29.214     80.233      0.370     27.087     30.475      2.198      9.475      8.446     37.961     23.135
2374.6250      11.916     76.688    166.358    218.054     28.575     75.951      0.365     26.192     28.519      2.169      8.952      8.808     34.795     24.029
2374.7500      12.254     76.916    157.341    217.807     25.957     73.928      0.341     25.375     26.932      2.048      8.712      9.764     31.555     26.160
2374.8750      12.464     80.455    147.993    217.211     20.888     73.338      0.290     24.794     25.797      1.839      8.755     10.978     28.609     28.328
2375.0000      11.873     79.279    141.320    216.291     19.856     73.690      0.270     24.820     25.524      1.782      9.212     12.099     26.472     30.720
2375.1250      11.472     77.157    137.511    215.326     19.870     75.266      0.270     25.031     26.164      1.782     10.018     12.767     25.325     32.439
2375.2500      11.434     73.624    135.705    214.493     21.231     78.256      0.291     25.550     27.533      1.845     10.993     13.136     25.252     33.915
2375.3750      10.228     70.296    135.142    213.940     22.983     81.625      0.314     25.947     29.089      1.923     11.782     13.260     26.183     34.858
2375.5000       8.923     69.293    135.522    213.785     23.872     84.156      0.323     25.798     30.353      1.956     12.175     13.108     27.778     34.682
2375.6250       8.870     69.934    138.379    214.158     24.457     85.703      0.328     25.539     31.227      1.979     12.169     12.500     29.836     33.212
2375.7500       9.224     72.471    142.655    215.026     24.207     86.886      0.326     25.493     32.108      1.969     12.052     11.810     32.127     31.323
2375.8750       9.956     73.089    146.992    216.292     25.225     87.451      0.335     25.934     33.463      2.011     12.123     11.216     34.431     29.950
2376.0000      10.078     71.861    150.498    217.737     27.085     86.121      0.352     26.317     35.475      2.095     12.533     10.723     36.475     28.987
2376.1250       9.920     68.393    152.355    219.460     29.662     82.821      0.373     26.528     37.544      2.234     13.087     10.377     37.941     28.496
2376.2500       9.927     61.443    151.887    221.863     33.472     79.498      0.402     26.876     38.813      2.472     13.468     10.311     38.623     28.913
2376.3750      10.199     64.122    149.543    221.114     31.447     78.992      0.387     26.708     38.482      2.333     13.397     10.666     38.330     29.589
2376.5000       9.906     68.758    146.102    219.644     27.652     81.758      0.356     25.971     36.961      2.130     13.040     11.202     37.325     30.371
2376.6250       9.711     71.680    143.025    218.028     24.844     86.443      0.332     25.281     35.105      1.996     12.751     11.689     35.935     31.131
2376.7500       8.838     71.812    140.633    216.349     23.955     90.922      0.324     25.402     33.940      1.959     12.950     12.117     34.599     32.078
2376.8750       8.612     69.862    138.816    214.554     24.661     93.910      0.330     26.101     33.713      1.987     13.634     12.537     33.630     33.358
2377.0000       8.603     68.404    137.814    212.842     25.335     95.533      0.337     26.901     34.229      2.015     14.600     12.878     33.178     34.423
2377.1250       8.598     68.179    137.123    212.348     25.252     96.984      0.336     27.384     35.033      2.011     15.493     13.067     33.230     34.908
2377.2500       8.584     68.031    137.505    212.612     25.496     99.073      0.338     27.722     35.790      2.021     16.111     13.053     33.598     34.926
2377.3750       8.565     67.853    139.202    213.272     26.204    101.596      0.344     27.910     36.350      2.052     16.368     12.771     34.120     34.327
2377.5000       8.566     67.694    141.341    213.804     27.032    104.033      0.351     27.795     36.658      2.088     16.311     12.367     34.613     33.418
2377.6250       8.577     67.669    142.152    213.628     27.297    104.508      0.353     27.510     36.723      2.101     16.037     12.165     34.975     32.930
2377.7500       8.574     67.927    141.541    212.934     26.920    103.442      0.350     27.251     36.569      2.084     15.641     12.228     35.142     33.026
2377.8750       8.541     68.368    141.692    212.088     26.669    101.570      0.348     27.124     36.321      2.073     15.277     12.185     35.136     32.857
2378.0000       8.522     68.691    141.678    211.442     26.451    100.676      0.346     27.246     36.098      2.063     15.066     12.223     35.003     32.911
2378.1250       8.530     68.800    141.090    211.247     26.188    102.269      0.344     27.571     36.018      2.051     15.124     12.387     34.776     33.295
2378.2500       8.568     68.685    140.187    211.708     25.969    104.476      0.342     27.818     36.086      2.041     15.418     12.590     34.482     33.793
2378.3750       8.565     68.359    140.473    213.022     26.294    105.010      0.345     27.915     36.251      2.055     15.890     12.537     34.098     33.722
2378.5000       8.564     67.931    140.621    215.462     26.638    103.159      0.348     27.936     36.398      2.070     16.438     12.511     33.560     33.725
2378.6250       8.555     67.630    138.788    218.515     26.225    101.399      0.344     27.941     36.416      2.052     16.956     12.843     32.834     34.527
2378.7500       8.540     67.468    136.611    220.718     25.581    101.826      0.339     27.944     36.233      2.025     17.362     13.249     31.887     35.469
2378.8750       8.553     67.448    134.812    221.813     24.942    102.681      0.333     27.945     35.833      1.999     17.603     13.602     30.738     36.261
2379.0000       8.552     67.579    133.178    222.514     24.228    102.803      0.327     27.946     35.272      1.971     17.689     13.938     29.472     36.980
2379.1250       8.566     67.959    131.874    222.609     23.420    102.124      0.319     27.948     34.609      1.941     17.645     14.211     28.191     37.493
2379.2500       8.581     68.266    130.879    222.462     22.771    101.359      0.313     27.949     33.939      1.917     17.539     14.428     27.041     37.890
2379.3750       8.601     68.515    129.766    222.539     22.099    101.042      0.307     27.949     33.351      1.894     17.433     14.681     26.138     38.366
2379.5000       8.608     68.711    128.556    222.759     21.518    101.007      0.300     27.950     32.965      1.871     17.393     14.959     25.628     38.893
2379.6250       8.683     68.884    128.011    223.040     21.278    101.367      0.296     27.954     32.849      1.858     17.446     15.075     25.520     39.078
2379.7500       8.814     69.111    130.071    223.568     21.752    102.445      0.303     27.960     33.028      1.882     17.580     14.562     25.772     37.958
2379.8750       9.115     69.065    132.380    224.312     22.754    103.863      0.313     27.965     33.487      1.917     17.759     14.205     26.289     37.299
2380.0000       9.032     68.819    134.532    224.815     23.801    104.889      0.323     27.959     34.092      1.955     17.968     13.790     26.880     36.475
2380.1250       8.891     68.383    134.902    225.076     24.283    105.106      0.327     27.882     34.771      1.973     18.286     13.677     27.425     36.302
2380.2500       8.679     67.759    133.137    224.920     24.072    104.853      0.325     27.817     35.518      1.965     18.899     13.987     27.865     37.066
2380.3750       8.678     66.914    129.916    224.306     23.452    104.900      0.319     27.862     36.398      1.941     19.893     14.629     28.273     38.604
2380.5000       8.836     65.630    126.568    224.594     23.090    105.421      0.316     27.942     37.512      1.928     21.250     15.373     28.797     40.465
2380.6250       8.748     64.326    123.884    224.957     23.017    106.033      0.315     27.973     38.900      1.926     22.723     16.145     29.643     42.474
2380.7500       8.638     63.012    122.055    224.938     23.328    105.956      0.318     27.973     40.508      1.937     24.039     16.696     30.927     44.022
2380.8750       8.628     62.029    121.942    225.208     24.094    104.907      0.325     27.974     42.252      1.966     24.952     16.713     32.736     44.298
2381.0000       8.620     61.505    124.164    225.869     25.412    103.564      0.337     27.976     43.965      2.019     25.381     16.052     34.928     42.917
2381.1250       8.637     61.158    128.789    225.917     27.421    102.278      0.354     27.979     45.459      2.106     25.333     14.841     37.273     40.198
2381.2500       8.785     60.947    136.634    226.054     30.028    102.189      0.375     27.982     46.387      2.242     24.771     13.158     39.434     36.177
2381.3750       9.263     61.196    141.466    226.191     31.247    103.752      0.385     27.984     46.523      2.312     23.805     12.246     41.124     33.912
2381.5000       9.377     62.088    144.297    226.257     31.458    105.619      0.386     27.986     45.725      2.324     22.501     11.762     42.162     32.615
2381.6250       9.777     63.578    145.677    226.261     30.921    105.624      0.382     27.987     43.981      2.292     20.933     11.538     42.446     31.899
2381.7500      10.149     65.485    146.163    226.219     29.899    103.324      0.374     27.989     41.660      2.232     19.209     11.462     42.180     31.507
2381.8750      10.132     67.603    147.285    226.033     28.906     99.289      0.367     27.990     39.067      2.179     17.371     11.288     41.555     30.850
2382.0000      10.235     69.658    149.362    225.846     28.225     93.755      0.361     27.961     36.539      2.144     15.445     10.982     40.846     29.896
2382.1250      10.470     71.831    152.568    225.416     27.801     87.032      0.358     27.748     34.273      2.124     13.480     10.554     40.258     28.657
2382.2500      10.552     73.815    156.575    224.943     27.694     80.552      0.357     26.835     32.436      2.121     11.589      9.968     39.921     27.053
2382.3750      10.627     75.410    161.060    224.606     27.911     76.099      0.360     25.463     31.111      2.136      9.975      9.270     39.839     25.203
2382.5000      10.482     76.601    165.757    224.459     28.387     74.227      0.364     24.469     30.302      2.164      8.794      8.606     39.921     23.481
2382.6250      10.201     76.551    168.763    224.313     29.111     74.702      0.370     24.271     30.014      2.205      8.190      8.297     40.034     22.740
2382.7500       9.866     75.869    167.602    224.179     29.222     76.319      0.371     24.569     30.053      2.209      8.047      8.428     40.008     23.113
2382.8750      10.063     75.152    165.514    223.902     29.133     78.203      0.370     24.974     30.223      2.202      8.204      8.675     39.724     23.771
2383.0000      10.187     74.599    163.459    223.547     28.950     79.421      0.368     25.221     30.298      2.191      8.485      8.926     39.047     24.429
2383.1250      10.320     74.346    161.544    223.274     28.622     80.235      0.366     25.371     30.148      2.173      8.743      9.162     38.013     25.022
2383.2500      10.318     74.811    159.950    223.274     27.967     81.206      0.360     25.439     29.741      2.138      8.933      9.385     36.677     25.526
2383.3750      10.349     75.374    156.004    223.910     26.542     82.328      0.348     25.304     29.173      2.070      9.082      9.862     35.197     26.576
2383.5000      10.604     75.770    152.652    224.397     25.310     82.681      0.336     25.114     28.652      2.015      9.260     10.285     33.805     27.486
2383.6250      10.845     75.863    149.531    225.054     24.261     82.331      0.327     25.162     28.406      1.971      9.534     10.742     32.746     28.496
2383.7500      10.985     75.517    146.550    225.942     23.489     81.827      0.319     25.476     28.642      1.941      9.912     11.237     32.239     29.647
2383.8750      11.054     74.605    144.158    226.766     23.261     81.379      0.317     25.741     29.396      1.932     10.338     11.656     32.322     30.703
2384.0000      11.491     72.953    143.520    226.766     24.171     80.715      0.326     25.690     30.629      1.967     10.743     11.720     32.977     31.076
2384.1250      10.717     70.835    145.303    228.107     26.122     79.341      0.344     25.358     32.038      2.052     11.095     11.276     33.934     30.298
2384.2500      10.208     69.317    147.286    227.674     27.683     78.068      0.358     25.253     33.272      2.125     11.394     10.902     34.891     29.598
2384.3750      10.354     68.722    148.861    223.981     28.516     78.567      0.365     25.695     33.886      2.166     11.616     10.720     35.489     29.256
2384.5000      10.391     69.147    149.874    217.484     28.574     79.716      0.365     26.155     33.721      2.168     11.712     10.695     35.533     29.192
2384.6250      10.270     70.731    150.174    211.744     27.712     81.963      0.357     26.372     32.800      2.123     11.648     10.734     34.952     29.142
2384.7500      10.345     73.159    150.992    208.635     26.458     86.199      0.347     26.646     31.334      2.064     11.454     10.678     33.768     28.757
2384.8750      10.566     75.490    152.075    209.824     25.323     90.647      0.336     27.398     29.754      2.015     11.261     10.633     32.241     28.421
2385.0000      10.767     77.047    151.854    216.009     24.227     94.535      0.327     27.987     28.399      1.971     11.191     10.691     30.594     28.362
2385.1250      10.724     77.601    149.891    223.333     23.168     96.365      0.317     28.025     27.570      1.932     11.346     10.926     29.098     28.773
2385.2500      10.315     77.262    146.698    225.924     22.239     97.566      0.308     28.029     27.335      1.899     11.733     11.382     27.923     29.776
2385.3750      10.324     75.944    142.843    225.195     21.712     98.471      0.303     28.029     27.718      1.881     12.345     12.019     27.191     31.321
2385.5000      10.218     74.271    140.490    224.102     22.033     98.369      0.306     28.025     28.511      1.892     13.085     12.491     26.881     32.628
2385.6250      10.191     72.401    139.014    222.515     22.854     98.033      0.314     28.026     29.408      1.920     13.787     12.763     26.870     33.539
2385.7500      10.201     71.079    138.548    220.702     23.657     97.845      0.321     28.032     30.037      1.949     14.194     12.806     27.020     33.843
2385.8750       9.646     70.875    139.153    218.930     24.036     97.219      0.325     28.035     30.136      1.963     14.115     12.660     27.167     33.545
2386.0000       9.387     71.803    140.560    217.279     23.883     95.790      0.323     28.029     29.659      1.958     13.520     12.470     27.243     33.006
2386.1250       9.885     74.138    143.023    217.827     23.111     93.402      0.316     27.884     28.719      1.929     12.515     12.085     27.244     31.815
2386.2500      10.597     76.375    145.692    219.126     22.538     90.418      0.311     27.276     27.713      1.908     11.448     11.585     27.253     30.366
2386.3750      10.868     77.853    148.123    220.330     22.413     87.339      0.309     26.696     26.957      1.903     10.577     11.157     27.345     29.213
2386.5000      10.852     78.260    149.866    221.053     22.767     85.498      0.312     26.458     26.722      1.915     10.115     10.878     27.577     28.554
2386.6250      10.405     77.581    150.456    221.229     23.439     86.194      0.319     26.206     26.979      1.939     10.055     10.763     27.924     28.390
2386.7500      10.432     76.011    149.084    220.836     24.018     87.770      0.324     26.078     27.645      1.961     10.367     10.918     28.338     28.920
2386.8750      10.760     74.751    147.689    220.639     24.379     88.685      0.328     26.341     28.543      1.976     10.926     11.167     28.750     29.654
2387.0000      10.719     73.586    144.738    220.412     24.143     90.267      0.326     26.678     29.545      1.967     11.577     11.668     29.129     30.933
2387.1250      10.143     72.381    141.429    220.104     23.813     92.309      0.323     26.629     30.612      1.954     12.201     12.202     29.470     32.275
2387.2500       9.305     70.945    138.713    219.674     23.855     92.069      0.323     26.255     31.726      1.955     12.723     12.599     29.804     33.336
2387.3750       8.849     69.068    136.571    219.077     24.423     89.634      0.328     25.941     32.852      1.977     13.140     12.858     30.155     34.156
2387.5000       8.614     68.027    135.000    218.574     24.599     85.839      0.330     25.982     33.913      1.985     13.469     13.168     30.545     35.021
2387.6250       8.570     67.449    134.162    217.993     24.711     82.763      0.331     26.181     34.835      1.989     13.764     13.486     30.965     35.895
2387.7500       8.528     67.297    134.131    217.619     24.809     82.136      0.332     26.412     35.586      1.993     14.079     13.620     31.398     36.278
2387.8750       8.525     67.329    134.723    217.477     25.000     85.157      0.334     26.795     36.151      2.001     14.482     13.571     31.809     36.194
2388.0000       8.549     67.287    135.679    217.525     25.377     89.493      0.337     27.338     36.572      2.016     14.966     13.424     32.167     35.893
2388.1250       8.555     67.167    136.956    217.922     25.922     92.463      0.342     27.831     36.854      2.039     15.453     13.240     32.441     35.527
2388.2500       8.570     67.348    136.777    217.734     25.730     92.026      0.340     28.010     37.012      2.031     15.781     13.368     32.611     35.825
2388.3750       8.683     67.442    136.400    217.713     25.528     89.848      0.338     27.962     37.115      2.022     15.884     13.465     32.688     36.037
2388.5000       8.942     67.374    135.734    217.729     25.336     86.834      0.337     27.563     37.274      2.015     15.815     13.525     32.678     36.152
2388.6250       9.084     67.035    134.768    217.816     25.230     83.874      0.336     26.890     37.642      2.010     15.814     13.566     32.589     36.238
2388.7500       8.965     66.262    133.636    218.220     25.379     81.703      0.337     26.392     38.285      2.017     16.121     13.617     32.415     36.412
2388.8750       9.135     64.849    131.437    218.469     25.615     81.332      0.339     26.358     39.206      2.027     16.954     13.997     32.117     37.488
2389.0000       9.121     63.411    128.608    218.456     25.649     83.273      0.339     26.619     40.225      2.028     18.261     14.586     31.673     39.072
2389.1250       9.255     62.104    125.145    218.123     25.335     87.282      0.337     26.999     41.143      2.015     19.818     15.421     31.091     41.220
2389.2500       9.053     61.229    121.629    217.599     24.626     91.140      0.330     27.337     41.720      1.986     21.188     16.400     30.407     43.623
2389.3750       8.639     60.973    118.942    217.088     23.709     92.004      0.322     27.586     41.885      1.951     21.933     17.283     29.731     45.687
2389.5000       8.509     61.118    118.228    216.799     23.263     88.697      0.318     27.680     41.626      1.934     21.764     17.620     29.171     46.433
2389.6250       8.539     61.661    119.100    216.733     23.196     81.594      0.317     27.297     41.025      1.932     20.616     17.368     28.866     45.746
2389.7500       8.612     62.441    120.461    217.584     23.167     72.437      0.316     26.289     40.336      1.929     18.951     16.822     28.861     44.286
2389.8750       8.591     63.257    122.094    219.011     23.233     64.132      0.317     24.898     39.861      1.930     17.297     16.141     29.185     42.499
2390.0000       8.585     63.793    123.811    220.448     23.535     59.873      0.319     24.112     39.958      1.941     16.247     15.514     29.770     40.932
2390.1250       8.694     63.685    125.409    221.293     24.242     60.148      0.326     24.473     40.739      1.969     15.998     15.128     30.460     40.125
2390.2500       9.097     62.683    126.477    221.442     25.398     62.475      0.337     25.807     42.156      2.018     16.535     15.072     31.066     40.307
2390.3750       9.069     61.433    126.418    221.058     26.348     62.554      0.345     27.199     43.775      2.058     17.446     15.431     31.383     41.523
2390.5000       8.684     60.325    124.818    220.315     26.611     58.698      0.348     27.889     45.152      2.069     18.335     16.058     31.313     43.278
2390.6250       8.575     59.533    121.023    218.925     25.736     51.416      0.340     27.640     45.896      2.033     18.895     17.162     30.789     45.972
2390.7500       8.546     59.117    116.010    216.923     24.026     42.260      0.325     26.948     46.030      1.962     19.107     18.544     29.959     49.124
2390.8750       8.552     59.034    113.866    215.146     23.164     38.638      0.316     26.130     45.761      1.929     19.096     19.066     28.983     50.188
2391.0000       8.572     58.892    112.509    214.188     22.683     38.789      0.311     25.599     45.396      1.910     19.047     19.285     28.055     50.576
2391.1250       8.609     58.692    111.928    213.946     22.591     40.162      0.310     25.488     45.173      1.907     19.094     19.331     27.300     50.662
2391.2500       8.629     58.444    111.363    214.095     22.542     40.781      0.310     25.625     45.176      1.905     19.266     19.460     26.768     50.983
2391.3750       8.645     58.137    110.856    214.480     22.571     39.901      0.310     25.860     45.364      1.907     19.511     19.633     26.442     51.451
2391.5000       8.663     57.801    110.811    215.032     22.843     38.884      0.313     26.080     45.594      1.917     19.746     19.675     26.219     51.671
2391.6250       8.658     57.794    110.579    215.485     22.740     38.992      0.312     26.147     45.716      1.913     19.893     19.765     25.998     51.867
2391.7500       8.657     57.602    110.584    215.810     22.911     40.243      0.314     26.249     45.567      1.920     19.884     19.743     25.658     51.876
2391.8750       8.656     57.730    110.740    215.871     22.873     41.891      0.313     26.179     45.059      1.918     19.684     19.634     25.130     51.574
2392.0000       8.642     58.168    111.041    215.758     22.633     43.740      0.311     25.802     44.095      1.909     19.257     19.479     24.350     51.071
2392.1250       8.623     58.847    111.275    215.596     22.152     45.775      0.306     25.284     42.740      1.891     18.642     19.390     23.356     50.637
2392.2500       8.619     59.757    110.950    215.493     21.207     47.470      0.296     24.717     41.125      1.857     17.909     19.554     22.226     50.673
2392.3750       8.632     60.994    110.991    216.322     20.524     48.536      0.284     24.282     39.450      1.820     17.162     19.685     21.081     50.536
2392.5000       8.645     62.254    111.662    216.866     20.040     51.022      0.274     24.147     37.955      1.794     16.549     19.657     20.054     50.105
2392.6250       8.798     63.326    112.868    217.581     19.832     57.404      0.270     24.289     36.809      1.782     16.226     19.383     19.233     49.245
2392.7500       8.833     63.981    114.282    218.436     19.916     67.781      0.272     24.612     36.158      1.786     16.419     18.917     18.679     48.110
2392.8750       9.003     64.044    115.298    219.186     20.197     78.483      0.277     25.080     35.954      1.800     17.213     18.464     18.335     47.154
2393.0000       8.843     63.529    114.558    219.749     20.274     87.362      0.278     25.703     36.156      1.803     18.699     18.581     18.142     47.492
2393.1250       8.747     63.006    113.326    219.606     20.220     95.172      0.276     26.450     36.644      1.799     20.797     18.981     17.991     48.450
2393.2500       8.709     62.194    112.103    219.193     20.316    103.242      0.278     27.253     37.230      1.803     23.153     19.494     17.779     49.816
2393.3750       8.727     61.455    111.192    218.579     20.454    110.287      0.280     27.850     37.689      1.809     25.237     19.859     17.400     50.844
2393.5000       8.650     61.038    110.634    218.019     20.517    112.605      0.281     28.087     37.747      1.813     26.376     20.017     16.787     51.293
2393.6250       8.667     60.947    110.187    217.970     20.439    108.182      0.280     28.127     37.231      1.808     26.174     20.172     15.943     51.624
2393.7500       8.808     61.586    109.819    218.243     20.011     96.326      0.271     27.949     35.965      1.783     24.332     20.419     14.918     51.887
2393.8750       9.183     62.771    109.757    218.900     19.319     80.769      0.257     26.994     34.101      1.749     21.337     20.369     13.898     51.201
2394.0000       9.436     64.578    110.161    219.720     18.327     65.335      0.238     24.860     31.900      1.706     17.823     20.127     13.080     49.837
2394.1250       9.453     66.726    111.442    220.516     17.372     53.791      0.221     21.895     29.795      1.670     14.586     19.530     12.755     47.683
2394.2500       9.521     68.773    113.868    221.179     16.873     46.311      0.213     19.448     28.196      1.656     12.100     18.458     13.032     44.771
2394.3750       9.561     70.258    117.101    221.786     17.060     42.153      0.219     18.281     27.383      1.667     10.545     17.211     13.987     41.950
2394.5000       9.643     70.176    121.295    222.580     18.436     40.939      0.248     18.359     27.496      1.728      9.889     15.873     15.612     39.590
2394.6250       9.642     69.597    123.328    223.494     19.386     42.567      0.266     18.962     28.367      1.772      9.858     15.248     17.726     38.608
2394.7500       9.634     68.656    123.847    224.331     20.104     46.466      0.278     19.744     29.903      1.804     10.305     15.096     20.209     38.588
2394.8750       9.684     67.321    123.576    224.947     20.890     50.026      0.289     20.734     31.962      1.836     11.049     15.182     22.883     39.139
2395.0000       9.787     65.529    123.084    225.220     21.985     51.349      0.302     21.914     34.358      1.878     11.920     15.346     25.563     39.966
2395.1250       9.769     63.942    124.131    224.323     23.571     50.318      0.319     23.222     36.855      1.942     12.753     15.164     28.002     40.011
2395.2500       9.432     62.519    127.410    222.979     25.823     48.317      0.341     24.556     39.038      2.039     13.384     14.474     29.902     38.802
2395.3750       8.918     61.741    129.929    221.148     27.279     46.179      0.354     25.432     40.531      2.105     13.730     13.941     31.010     37.753
2395.5000       8.685     61.658    130.949    219.204     27.678     44.176      0.358     25.420     40.879      2.124     13.743     13.724     30.959     37.262
2395.6250       8.625     62.151    130.339    217.687     27.108     42.387      0.353     24.781     40.117      2.097     13.537     13.852     29.800     37.473
2395.7500       8.631     63.056    127.794    217.208     25.581     41.303      0.339     23.620     38.424      2.027     13.215     14.423     27.673     38.627
2395.8750       8.734     64.043    120.517    218.105     22.011     41.683      0.302     22.147     36.192      1.882     12.882     16.225     24.913     42.210
2396.0000       9.011     64.654    115.554    219.174     19.831     42.922      0.271     21.009     33.996      1.787     12.599     17.523     22.118     44.527
2396.1250       9.388     64.930    112.138    220.378     18.510     43.919      0.247     20.343     32.271      1.727     12.394     18.520     19.809     46.190
2396.2500       9.626     64.939    109.975    221.467     17.767     43.769      0.232     19.893     31.370      1.694     12.279     19.212     18.497     47.350
2396.3750       9.875     64.764    109.384    222.150     17.648     42.565      0.230     19.671     31.327      1.689     12.246     19.383     18.302     47.680
2396.5000      10.048     64.552    111.182    222.994     18.388     40.542      0.246     19.859     32.155      1.722     12.293     18.739     19.267     46.681
2396.6250      10.051     64.118    114.151    224.192     19.610     38.118      0.269     20.541     33.614      1.780     12.407     17.783     21.042     45.118
2396.7500       9.923     63.762    121.383    225.225     22.602     35.110      0.306     21.763     35.375      1.904     12.586     15.826     23.147     41.273
2396.8750       9.836     63.291    125.822    226.300     24.700     33.503      0.331     22.724     37.081      1.988     12.852     14.639     25.061     38.957
2397.0000       9.761     62.612    124.705    227.549     24.782     32.498      0.331     23.213     38.415      1.992     13.210     14.900     26.355     39.672
2397.1250       9.521     61.990    126.565    228.697     25.914     32.360      0.342     23.658     39.224      2.042     13.645     14.464     26.845     38.827
2397.2500       9.576     61.062    120.492    228.428     24.324     33.089      0.327     23.558     39.380      1.973     14.099     15.977     26.419     42.389
2397.3750       9.697     60.814    115.539    228.462     22.481     33.467      0.308     22.998     39.048      1.900     14.472     17.365     25.394     45.401
2397.5000       9.842     60.484    111.673    228.536     21.113     32.560      0.292     22.541     38.356      1.846     14.668     18.568     24.026     47.976
2397.6250       9.991     60.445    109.723    228.590     20.369     30.989      0.282     22.144     37.472      1.815     14.602     19.211     22.635     49.262
2397.7500       9.977     61.343    110.373    228.682     20.040     30.084      0.277     21.569     36.550      1.799     14.318     18.980     21.439     48.458
2397.8750       9.991     61.943    111.421    228.796     20.015     29.899      0.276     21.136     35.676      1.799     13.890     18.622     20.567     47.537
2398.0000      10.020     62.519    112.469    228.945     20.003     30.029      0.276     20.774     34.908      1.799     13.460     18.276     20.049     46.656
2398.1250       9.751     63.093    113.171    229.126     19.888     31.756      0.275     20.450     34.272      1.794     13.157     18.045     19.829     45.997
2398.2500       9.680     63.666    114.158    229.339     19.872     37.734      0.274     20.423     33.815      1.793     13.147     17.737     19.889     45.201
2398.3750       9.555     64.239    115.821    229.587     20.084     48.530      0.278     21.032     33.582      1.803     13.575     17.254     20.187     44.092
2398.5000       9.611     64.810    117.954    229.870     20.458     61.763      0.284     22.426     33.603      1.820     14.501     16.706     20.709     42.894
2398.6250      10.609     65.331    119.007    230.194     20.566     73.005      0.284     24.554     33.932      1.822     15.879     16.647     21.502     42.760
2398.7500      11.391     65.443    120.005    230.552     20.827     79.426      0.288     26.530     34.500      1.834     17.311     16.812     22.560     43.321
2398.8750      12.188     65.318    121.386    230.941     21.291     80.571      0.296     27.627     35.225      1.858     18.384     16.672     23.885     43.214
2399.0000      12.736     65.090    123.110    231.355     22.040     77.974      0.306     27.619     36.001      1.891     18.693     16.206     25.476     42.323
2399.1250      13.160     64.854    124.867    231.793     23.034     75.218      0.315     27.037     36.763      1.925     18.367     15.602     27.240     41.041
2399.2500      11.713     64.618    126.181    232.264     23.793     73.842      0.322     26.312     37.513      1.953     17.709     14.917     29.105     39.448
2399.3750      11.781     64.381    129.064    232.708     25.077     72.850      0.334     26.130     38.283      2.005     17.144     14.218     30.978     37.935
2399.5000      12.378     64.145    130.388    233.282     25.749     70.920      0.340     26.352     39.075      2.033     16.833     13.963     32.785     37.429
2399.6250      13.046     63.909    131.446    233.590     26.300     68.705      0.345     26.696     39.851      2.057     16.696     13.823     34.470     37.186
2399.7500      13.004     63.673    132.887    233.712     26.969     68.156      0.351     26.829     40.540      2.087     16.500     13.561     35.993     36.639
2399.8750      11.635     63.439    134.207    234.189     27.562     69.084      0.356     26.645     41.095      2.116     16.137     13.155     37.342     35.681
2400.0000      10.882     63.234    135.824    234.057     28.192     70.055      0.362     26.367     41.462      2.148     15.638     12.763     38.471     34.754
2400.1250      10.540     63.283    137.523    233.897     28.671     70.435      0.366     26.243     41.641      2.173     15.167     12.428     39.368     33.944
2400.2500      10.197     63.546    138.790    233.265     28.877     70.835      0.367     26.218     41.643      2.184     14.839     12.202     40.015     33.371
2400.3750       9.992     63.917    139.977    232.061     28.987     72.094      0.368     26.266     41.459      2.190     14.740     12.014     40.354     32.876
2400.5000      10.443     64.303    141.369    230.378     29.156     74.198      0.370     26.458     41.117      2.198     14.823     11.817     40.412     32.368
2400.6250      10.938     64.711    142.284    228.465     29.185     77.260      0.370     26.741     40.606      2.199     15.017     11.754     40.189     32.198
2400.7500      10.994     65.359    141.945    228.606     28.691     81.324      0.365     26.949     39.896      2.172     15.195     11.939     39.693     32.602
2400.8750      11.106     66.139    141.715    230.886     28.128     85.252      0.361     27.040     39.019      2.143     15.249     12.048     38.993     32.789
2401.0000      11.157     66.968    141.993    234.645     27.678     87.225      0.357     27.051     38.003      2.120     15.116     12.037     38.123     32.668
2401.1250      11.088     67.801    142.517    237.557     27.296     86.340      0.354     27.054     36.909      2.102     14.809     11.971     37.126     32.411
2401.2500      11.212     68.634    142.680    236.777     26.800     84.481      0.349     26.989     35.795      2.079     14.411     11.963     36.035     32.286
2401.3750      10.887     69.468    143.348    235.262     26.454     83.885      0.347     26.815     34.702      2.064     14.007     11.812     34.856     31.810
2401.5000      10.650     70.300    143.752    234.839     26.035     84.704      0.343     26.867     33.661      2.045     13.665     11.774     33.602     31.622
2401.6250      10.605     71.099    143.244    235.228     25.326     85.970      0.336     27.258     32.686      2.015     13.391     11.932     32.294     31.891
2401.7500      10.787     71.683    142.352    236.730     24.624     87.033      0.330     27.424     31.803      1.986     13.162     12.119     30.971     32.239
2401.8750      10.601     71.981    141.318    238.766     24.049     87.479      0.325     27.033     31.021      1.963     12.949     12.252     29.708     32.460
2402.0000      10.705     72.208    139.175    238.832     23.119     86.756      0.316     26.642     30.352      1.927     12.737     12.539     28.586     32.997
